Mes,Nivel,Serie,CostoMensualUSD,CantidadMensual,NumeroMovimientos,NumeroItemsDistintos,NumeroProveedores,CostoPromedioMovimiento,CostoMedianoMovimiento,CostoMaximoMovimiento,MesNumerico,Trimestre,Anio,IndiceTemporal,Lag1,Lag2,Lag3,Lag12,MediaMovil3,MediaMovil6
2025-08,NAVE_CATEGORIA,NAVE_008 | FERRETERIA,1663.36,10.0,3.0,3.0,1.0,554.4533333333333,365.82,1151.94,8,3,2025,40,19503.769999999997,449.28999999999996,103.97,14804.976377999998,6685.676666666665,3636.8066666666673
2021-03,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,68.1105,6.0,2.0,2.0,1.0,34.05525,34.05525,42.5085,3,1,2021,0,,,,,,
2021-04,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,54678.05500000001,39.0,25.0,24.0,5.0,2187.1222000000002,210.45,21861.88,4,2,2021,1,68.1105,,,,,
2021-05,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,328.7713,2.0,2.0,2.0,1.0,164.38565,164.38565,207.3257,5,2,2021,2,54678.05500000001,68.1105,,,,
2021-07,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,44981.200000000004,99.0,17.0,17.0,2.0,2645.9529411764706,588.0,13500.0,7,3,2021,3,328.7713,54678.05500000001,68.1105,,18358.31226666667,
2021-08,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,1932.02624,102.0,20.0,19.0,4.0,96.601312,78.119,268.92,8,3,2021,4,44981.200000000004,328.7713,54678.05500000001,,33329.3421,
2021-09,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,22488.3099,23.0,2.0,2.0,2.0,11244.15495,11244.15495,21811.7499,9,3,2021,5,1932.02624,44981.200000000004,328.7713,,15747.332513333335,
2021-11,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,3251.0,16.0,8.0,7.0,1.0,406.375,358.0,1110.0,11,4,2021,6,22488.3099,1932.02624,44981.200000000004,,23133.845380000002,20746.078823333333
2021-12,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,2364.29,3.0,3.0,3.0,1.0,788.0966666666667,200.0,2014.29,12,4,2021,7,3251.0,22488.3099,1932.02624,,9223.778713333333,21276.56040666667
2022-01,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,9381.342496,17.0,6.0,5.0,2.0,1563.5570826666665,1381.8579165,2900.313333,1,1,2022,8,2364.29,3251.0,22488.3099,,9367.866633333333,12557.599573333333
2022-02,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,1018.572,6.0,2.0,2.0,2.0,509.286,509.286,528.572,2,1,2022,9,9381.342496,2364.29,3251.0,,4998.877498666666,14066.361439333334
2022-04,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,3761.510001,5.0,2.0,2.0,2.0,1880.7550005,1880.7550005,3730.32,4,2,2022,10,1018.572,9381.342496,2364.29,,4254.734831999999,6739.256772666667
2022-05,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,295.0,1.0,1.0,1.0,1.0,295.0,295.0,295.0,5,2,2022,11,3761.510001,1018.572,9381.342496,,4720.474832333332,7044.170732833333
2022-09,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,50735.302,135.0,31.0,31.0,2.0,1636.6226451612904,699.745,16982.94,9,3,2022,12,295.0,3761.510001,1018.572,68.1105,1691.6940003333336,3345.2857494999994
2022-11,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,1444.2,101.0,2.0,2.0,2.0,722.1,722.1,1400.0,11,4,2022,13,50735.302,295.0,3761.510001,54678.05500000001,18263.93733366667,11259.336082833333
2023-02,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,4029.0,1.0,1.0,1.0,1.0,4029.0,4029.0,4029.0,2,1,2023,14,1444.2,50735.302,295.0,328.7713,17491.500666666667,11105.987749499998
2023-05,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,12939.680008000001,185.0,11.0,11.0,6.0,1176.3345461818183,210.42,9120.0,5,2,2023,15,4029.0,1444.2,50735.302,44981.200000000004,18736.167333333335,10213.930666833332
2023-06,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,16843.912503000003,118.0,21.0,21.0,4.0,802.0910715714288,477.85,2937.0,6,2,2023,16,12939.680008000001,4029.0,1444.2,1932.02624,6137.626669333334,12200.782001499998
2023-07,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,2288.24,49.0,6.0,6.0,3.0,381.3733333333333,343.4,1120.0,7,3,2023,17,16843.912503000003,12939.680008000001,4029.0,22488.3099,11270.864170333334,14381.1824185
2023-08,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,4824.610000000001,609.0,8.0,8.0,4.0,603.0762500000001,280.35,1898.78,8,3,2023,18,2288.24,16843.912503000003,12939.680008000001,3251.0,10690.610837,14713.389085166666
2023-09,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,17899.630298999997,397.0,35.0,35.0,4.0,511.418008542857,247.74,6969.846,9,3,2023,19,4824.610000000001,2288.24,16843.912503000003,2364.29,7985.587501000002,7061.607085166666
2023-10,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,5213.293,20.0,8.0,8.0,4.0,651.661625,58.0,4200.0,10,4,2023,20,17899.630298999997,4824.610000000001,2288.24,9381.342496,8337.493433,9804.178801666667
2023-11,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,2991.14,6.0,3.0,3.0,2.0,997.0466666666666,820.0,1599.7,11,4,2023,21,5213.293,17899.630298999997,4824.610000000001,1018.572,9312.511099666664,10001.560968333333
2024-05,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,152820.54,317.0,42.0,42.0,1.0,3638.584285714286,268.28999999999996,106292.58,5,2,2024,22,2991.14,5213.293,17899.630298999997,3761.510001,8701.354432999999,8343.470967
2024-09,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,2874.55,8.0,6.0,6.0,3.0,479.0916666666667,286.785,1416.67,9,3,2024,23,152820.54,2991.14,5213.293,295.0,53674.991,31006.2422165
2024-10,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,2.55,40.0,1.0,1.0,1.0,2.55,2.55,2.55,10,4,2024,24,2874.55,152820.54,2991.14,50735.302,52895.409999999996,31103.960549833337
2025-02,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,40.26,1.0,1.0,1.0,1.0,40.26,40.26,40.26,2,1,2025,25,2.55,2874.55,152820.54,1444.2,51899.21333333334,30300.28388316667
2025-04,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,11174.2,64.0,15.0,15.0,1.0,744.9466666666667,279.0,5411.2,4,2,2025,26,40.26,2.55,2874.55,4029.0,972.4533333333334,27323.72216666667
2025-07,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,10000.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,7,3,2025,27,11174.2,40.26,2.55,12939.680008000001,3739.0033333333336,28317.20666666667
2025-08,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,15484.18,15.0,4.0,4.0,1.0,3871.045,1241.67,12991.84,8,3,2025,28,10000.0,11174.2,40.26,16843.912503000003,7071.486666666667,29485.350000000002
2025-09,NAVE_CATEGORIA,NAVE_008 | REPUESTOS MECANICOS,5463.15,366.0,13.0,13.0,1.0,420.2423076923077,158.26,2320.39,9,3,2025,29,15484.18,10000.0,11174.2,2288.24,12219.46,6595.956666666668
2021-01,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,1325.0,4.0,4.0,1.0,4.0,331.25,315.0,560.0,1,1,2021,0,,,,,,
2021-02,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,2954.0,3.0,3.0,1.0,2.0,984.6666666666666,192.0,2600.0,2,1,2021,1,1325.0,,,,,
2021-03,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,3620.0,2.0,2.0,1.0,2.0,1810.0,1810.0,2920.0,3,1,2021,2,2954.0,1325.0,,,,
2021-04,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,15262.470000000001,9.0,9.0,4.0,8.0,1695.8300000000002,473.0,9500.0,4,2,2021,3,3620.0,2954.0,1325.0,,2633.0,
2021-05,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,7040.0,6.0,6.0,3.0,4.0,1173.3333333333333,750.0,3180.0,5,2,2021,4,15262.470000000001,3620.0,2954.0,,7278.823333333334,
2021-06,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,3927.96,3.0,3.0,2.0,3.0,1309.32,267.96,3420.0,6,2,2021,5,7040.0,15262.470000000001,3620.0,,8640.823333333334,
2021-07,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,18252.85,15.0,15.0,4.0,7.0,1216.8566666666666,371.43,8312.8,7,3,2021,6,3927.96,7040.0,15262.470000000001,,8743.476666666667,5688.238333333334
2021-08,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,291.6,2.0,2.0,1.0,1.0,145.8,145.8,165.6,8,3,2021,7,18252.85,3927.96,7040.0,,9740.269999999999,8509.546666666667
2021-09,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,6557.76,7.0,7.0,2.0,6.0,936.8228571428572,388.0,4035.0,9,3,2021,8,291.6,18252.85,3927.96,,7490.803333333332,8065.813333333333
2021-10,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,15291.94,5.0,5.0,2.0,4.0,3058.388,50.0,7950.0,10,4,2021,9,6557.76,291.6,18252.85,,8367.403333333334,8555.44
2021-11,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,119572.80000000002,57.0,57.0,4.0,23.0,2097.7684210526318,1400.0,15900.0,11,4,2021,10,15291.94,6557.76,291.6,,7380.433333333334,8560.351666666667
2021-12,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,35874.1,28.0,27.0,3.0,16.0,1328.6703703703704,525.0,12316.5,12,4,2021,11,119572.80000000002,15291.94,6557.76,,47140.83333333334,27315.81833333334
2022-01,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,14809.279999999999,27.0,20.0,2.0,6.0,740.4639999999999,250.0,3800.0,1,1,2022,12,35874.1,119572.80000000002,15291.94,1325.0,56912.94666666668,32640.175000000003
2022-02,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,2471.0,5.0,5.0,3.0,3.0,494.2,250.0,1150.0,2,1,2022,13,14809.279999999999,35874.1,119572.80000000002,2954.0,56752.060000000005,32066.24666666667
2022-03,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,793.0699999999999,6.0,6.0,3.0,4.0,132.1783333333333,55.0,330.0,3,1,2022,14,2471.0,14809.279999999999,35874.1,3620.0,17718.12666666667,32429.48
2022-04,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,15772.859999999999,2.0,2.0,2.0,2.0,7886.429999999999,7886.429999999999,15746.4,4,2,2022,15,793.0699999999999,2471.0,14809.279999999999,15262.470000000001,6024.450000000004,31468.698333333334
2022-05,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,5910.0,7.0,7.0,3.0,5.0,844.2857142857143,300.0,2770.0,5,2,2022,16,15772.859999999999,793.0699999999999,2471.0,7040.0,6345.643333333338,31548.85166666667
2022-06,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,3425.0,4.0,4.0,2.0,4.0,856.25,792.5,1600.0,6,2,2022,17,5910.0,15772.859999999999,793.0699999999999,3927.96,7491.976666666672,12605.051666666666
2022-07,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,8717.24,14.0,14.0,4.0,6.0,622.66,334.645,3316.95,7,3,2022,18,3425.0,5910.0,15772.859999999999,18252.85,8369.286666666672,7196.868333333333
2022-08,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,3250.0,8.0,8.0,1.0,6.0,406.25,370.0,800.0,8,3,2022,19,8717.24,3425.0,5910.0,291.6,6017.4133333333375,6181.528333333333
2022-10,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,2850.35,8.0,8.0,2.0,2.0,356.29375,325.0,800.0,10,4,2022,20,3250.0,8717.24,3425.0,6557.76,5130.746666666671,6311.361666666667
2022-11,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,4430.0,4.0,4.0,1.0,4.0,1107.5,550.0,3300.0,11,4,2022,21,2850.35,3250.0,8717.24,15291.94,4939.196666666671,6654.241666666666
2022-12,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,2282.0,7.0,7.0,3.0,3.0,326.0,260.0,605.0,12,4,2022,22,4430.0,2850.35,3250.0,119572.80000000002,3510.116666666672,4763.764999999999
2023-01,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,7573.13,7.0,7.0,3.0,5.0,1081.8757142857144,200.0,3430.0,1,1,2023,23,2282.0,4430.0,2850.35,35874.1,3187.450000000005,4159.098333333332
2023-02,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,1100.0,1.0,1.0,1.0,1.0,1100.0,1100.0,1100.0,2,1,2023,24,7573.13,2282.0,4430.0,14809.279999999999,4761.7100000000055,4850.453333333333
2023-03,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,8535.13,5.0,5.0,1.0,4.0,1707.0259999999998,1889.56,3405.0,3,1,2023,25,1100.0,7573.13,2282.0,2471.0,3651.710000000005,3580.9133333333334
2023-04,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,42779.43,17.0,17.0,3.0,8.0,2516.4370588235292,3400.0,5100.0,4,2,2023,26,8535.13,1100.0,7573.13,793.0699999999999,5736.086666666671,4461.768333333333
2023-05,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,111178.99,29.0,29.0,3.0,15.0,3833.7582758620692,3000.0,15000.0,5,2,2023,27,42779.43,8535.13,1100.0,15772.859999999999,17471.520000000004,11116.615
2023-06,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,66674.95,27.0,27.0,2.0,15.0,2469.4425925925925,700.0,12150.0,6,2,2023,28,111178.99,42779.43,8535.13,5910.0,54164.51666666667,28908.11333333333
2023-07,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,48531.24,19.0,19.0,5.0,16.0,2554.275789473684,860.0,16640.0,7,3,2023,29,66674.95,111178.99,42779.43,3425.0,73544.45666666667,39640.27166666667
2023-08,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,10514.78,9.0,9.0,2.0,7.0,1168.308888888889,580.0,3000.0,8,3,2023,30,48531.24,66674.95,111178.99,8717.24,75461.72666666667,46466.62333333333
2023-09,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,27778.739999999998,18.0,18.0,3.0,11.0,1543.2633333333333,606.5,5868.0,9,3,2023,31,10514.78,48531.24,66674.95,3250.0,41906.990000000005,48035.753333333334
2023-10,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,6804.2,10.0,10.0,2.0,7.0,680.42,500.0,1700.0,10,4,2023,32,27778.739999999998,10514.78,48531.24,2850.35,28941.58666666667,51243.02166666667
2023-11,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,34587.85,20.0,20.0,3.0,8.0,1729.3925,472.85,10567.5,11,4,2023,33,6804.2,27778.739999999998,10514.78,4430.0,15032.573333333336,45247.15
2023-12,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,2500.0,2.0,2.0,1.0,2.0,1250.0,1250.0,2000.0,12,4,2023,34,34587.85,6804.2,27778.739999999998,2282.0,23056.930000000004,32481.960000000003
2024-01,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,2374.0,16.0,5.0,1.0,4.0,474.8,541.26,920.0,1,1,2024,35,2500.0,34587.85,6804.2,7573.13,14630.683333333336,21786.135
2024-02,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,5508.0,2.0,2.0,1.0,2.0,2754.0,2754.0,4308.0,2,1,2024,36,2374.0,2500.0,34587.85,1100.0,13153.950000000004,14093.261666666667
2024-03,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,2650.0,3.0,3.0,1.0,3.0,883.3333333333334,670.0,1500.0,3,1,2024,37,5508.0,2374.0,2500.0,8535.13,3460.6666666666715,13258.79833333333
2024-04,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,10499.0,7.0,7.0,1.0,6.0,1499.857142857143,1614.0,3010.0,4,2,2024,38,2650.0,5508.0,2374.0,42779.43,3510.6666666666715,9070.675
2024-05,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,40100.42,10.0,10.0,1.0,5.0,4010.042,2287.0,18056.42,5,2,2024,39,10499.0,2650.0,5508.0,111178.99,6219.000000000005,9686.475
2024-06,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,30672.34,19.0,19.0,1.0,11.0,1614.3336842105264,560.0,6000.0,6,2,2024,40,40100.42,10499.0,2650.0,66674.95,17749.80666666667,10605.236666666666
2024-07,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,8499.13,15.0,15.0,1.0,13.0,566.6086666666666,328.61,1760.85,7,3,2024,41,30672.34,40100.42,10499.0,48531.24,27090.58666666667,15300.626666666665
2024-08,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,20850.25,16.0,16.0,1.0,9.0,1303.140625,568.65,4061.25,8,3,2024,42,8499.13,30672.34,40100.42,10514.78,26423.963333333337,16321.481666666667
2024-09,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,46460.0,6.0,6.0,1.0,6.0,7743.333333333333,830.0,28000.0,9,3,2024,43,20850.25,8499.13,30672.34,27778.739999999998,20007.240000000005,18878.523333333334
2024-10,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,25609.78,10.0,10.0,1.0,8.0,2560.978,2100.0,8469.78,10,4,2024,44,46460.0,20850.25,8499.13,6804.2,25269.79333333334,26180.190000000002
2024-11,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,16010.04,9.0,9.0,1.0,8.0,1778.8933333333334,1400.0,7500.0,11,4,2024,45,25609.78,46460.0,20850.25,34587.85,30973.343333333338,28698.653333333332
2024-12,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,2229.0,3.0,3.0,1.0,2.0,743.0,594.0,1485.0,12,4,2024,46,16010.04,25609.78,46460.0,2500.0,29359.940000000013,24683.59
2025-01,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,18068.48,2.0,2.0,1.0,2.0,9034.24,9034.24,17988.48,1,1,2025,47,2229.0,16010.04,25609.78,2374.0,14616.27333333334,19943.033333333336
2025-02,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,47548.7,34.0,34.0,1.0,10.0,1398.4911764705882,420.0,9410.0,2,1,2025,48,18068.48,2229.0,16010.04,5508.0,12102.506666666673,21537.925
2025-03,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,8652.29,5.0,5.0,1.0,5.0,1730.458,2000.0,3745.0,3,1,2025,49,47548.7,18068.48,2229.0,2650.0,22615.39333333334,25987.666666666668
2025-04,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,2807.0,5.0,5.0,1.0,4.0,561.4,460.0,960.0,4,2,2025,50,8652.29,47548.7,18068.48,10499.0,24756.490000000005,19686.381666666668
2025-05,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,17032.72,8.0,8.0,1.0,5.0,2129.09,1433.6,4680.0,5,2,2025,51,2807.0,8652.29,47548.7,40100.42,19669.330000000005,15885.918333333335
2025-06,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,11510.0,5.0,5.0,1.0,4.0,2302.0,2070.0,5355.0,6,2,2025,52,17032.72,2807.0,8652.29,30672.34,9497.336666666675,16056.365
2025-07,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,115248.51000000001,43.0,43.0,1.0,20.0,2680.1979069767444,734.88,28908.0,7,3,2025,53,11510.0,17032.72,2807.0,8499.13,10449.906666666675,17603.198333333334
2025-08,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,65667.5,46.0,46.0,1.0,13.0,1427.554347826087,475.725,6914.75,8,3,2025,54,115248.51000000001,11510.0,17032.72,20850.25,47930.41000000001,33799.87
2025-09,NAVE_CATEGORIA,NAVE_008 | SERVICIOS DE MANTENIMIENTO,11029.75,11.0,11.0,1.0,7.0,1002.7045454545455,468.0,3800.0,9,3,2025,55,65667.5,115248.51000000001,11510.0,46460.0,64142.00333333335,36819.670000000006
2021-01,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,2188.6,273.0,30.0,28.0,4.0,72.95333333333333,30.0,393.18,1,1,2021,0,,,,,,
2021-02,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,2060.62,581.0,20.0,20.0,3.0,103.03099999999999,66.11500000000001,262.4,2,1,2021,1,2188.6,,,,,
2021-03,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,14722.199999999999,286.0,28.0,28.0,8.0,525.7928571428571,34.065,6500.0,3,1,2021,2,2060.62,2188.6,,,,
2021-04,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,2130.54,141.0,18.0,17.0,5.0,118.36333333333333,43.215,630.12,4,2,2021,3,14722.199999999999,2060.62,2188.6,,6323.806666666666,
2021-05,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,635.8,41.0,13.0,13.0,3.0,48.9076923076923,9.0,255.0,5,2,2021,4,2130.54,14722.199999999999,2060.62,,6304.453333333334,
2021-06,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,245.79,8.0,4.0,4.0,2.0,61.4475,49.225,131.54,6,2,2021,5,635.8,2130.54,14722.199999999999,,5829.513333333332,
2021-07,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,14.64,4.0,1.0,1.0,1.0,14.64,14.64,14.64,7,3,2021,6,245.79,635.8,2130.54,,1004.0433333333334,3663.9249999999997
2021-08,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,782.98,2.0,2.0,2.0,1.0,391.49,391.49,735.0,8,3,2021,7,14.64,245.79,635.8,,298.7433333333333,3301.5983333333334
2021-09,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,163.78,233.0,11.0,11.0,1.0,14.889090909090909,9.0,45.92,9,3,2021,8,782.98,14.64,245.79,,347.8033333333333,3088.658333333333
2021-10,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,581.1999999999999,31.0,4.0,4.0,2.0,145.29999999999998,25.2,525.0,10,4,2021,9,163.78,782.98,14.64,,320.46666666666664,662.255
2021-11,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,173.7,23.0,5.0,5.0,2.0,34.739999999999995,27.0,85.0,11,4,2021,10,581.1999999999999,163.78,782.98,,509.32,404.0316666666666
2022-02,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,402.5,55.0,3.0,3.0,1.0,134.16666666666666,185.0,187.5,2,1,2022,11,173.7,581.1999999999999,163.78,,306.22666666666663,327.015
2022-03,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,1427.09,285.0,34.0,32.0,1.0,41.97323529411764,8.895,282.0,3,1,2022,12,402.5,173.7,581.1999999999999,2188.6,385.79999999999995,353.13333333333327
2022-04,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,1592.25,7.0,2.0,2.0,2.0,796.125,796.125,1436.25,4,2,2022,13,1427.09,402.5,173.7,2060.62,667.7633333333333,588.5416666666666
2022-05,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,726.8199999999999,512.0,8.0,8.0,4.0,90.85249999999999,12.85,380.0,5,2,2022,14,1592.25,1427.09,402.5,14722.199999999999,1140.6133333333332,723.4200000000001
2022-06,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,119.0,3.0,2.0,2.0,1.0,59.5,59.5,65.0,6,2,2022,15,726.8199999999999,1592.25,1427.09,2130.54,1248.72,817.2600000000001
2022-07,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,6178.269999999999,742.0,31.0,29.0,6.0,199.29903225806447,51.6,3052.35,7,3,2022,16,119.0,726.8199999999999,1592.25,635.8,812.6899999999999,740.2266666666668
2022-08,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,167.0,34.0,3.0,3.0,1.0,55.666666666666664,44.0,114.0,8,3,2022,17,6178.269999999999,119.0,726.8199999999999,245.79,2341.363333333333,1740.988333333333
2022-09,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,1312.34,41.0,7.0,7.0,3.0,187.47714285714284,17.25,1139.65,9,3,2022,18,167.0,6178.269999999999,119.0,14.64,2154.756666666666,1701.738333333333
2022-10,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,328.0,2.0,2.0,2.0,1.0,164.0,164.0,184.0,10,4,2022,19,1312.34,167.0,6178.269999999999,782.98,2552.5366666666664,1682.613333333333
2022-11,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,103.49,24.0,1.0,1.0,1.0,103.49,103.49,103.49,11,4,2022,20,328.0,1312.34,167.0,163.78,602.4466666666666,1471.9049999999997
2023-01,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,761.25,3.0,2.0,2.0,2.0,380.625,380.625,640.0,1,1,2023,21,103.49,328.0,1312.34,581.1999999999999,581.2766666666666,1368.0166666666664
2023-02,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,916.36,126.0,26.0,26.0,5.0,35.244615384615386,10.0,382.13,2,1,2023,22,761.25,103.49,328.0,173.7,397.58,1475.0583333333332
2023-03,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,1592.94,1.0,1.0,1.0,1.0,1592.94,1592.94,1592.94,3,1,2023,23,916.36,761.25,103.49,402.5,593.6999999999999,598.0733333333334
2023-04,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,665.8199999999999,29.0,12.0,12.0,4.0,55.48499999999999,21.0,180.0,4,2,2023,24,1592.94,916.36,761.25,1427.09,1090.1833333333334,835.73
2023-06,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,1672.0,25.0,4.0,4.0,3.0,418.0,76.17500000000001,1513.65,6,2,2023,25,665.8199999999999,1592.94,916.36,1592.25,1058.3733333333332,727.9766666666666
2023-07,NAVE_CATEGORIA,NAVE_009 | FERRETERIA,1485.0700000000002,72.0,9.0,9.0,5.0,165.0077777777778,22.5,1167.5,7,3,2023,26,1672.0,665.8199999999999,1592.94,726.8199999999999,1310.2533333333333,951.9766666666666
