Mes,ItemAnonimo,ItemCode,CantidadMensual,CostoMensualUSD,PrecioUnitarioPonderado,NumeroMovimientos,NumeroNaves,IndicadorDemandaPositiva
2021-11,ITEM_4074,P000984,3.0,25.11,8.37,1,1,1
2022-10,ITEM_4074,P000984,2.0,16.0,8.0,1,1,1
2023-03,ITEM_4074,P000984,2.0,15.25,7.625,1,1,1
2023-09,ITEM_4074,P000984,2.0,16.0,8.0,1,1,1
2023-05,ITEM_4075,P006104,1.0,25.1046,25.1046,1,1,1
2023-05,ITEM_4077,P006178,15.0,25.039005,1.669267,1,1,1
2021-04,ITEM_4078,P004200,2.0,25.0,12.5,1,1,1
2021-01,ITEM_4079,P001592,1.0,13.3,13.3,1,1,1
2021-03,ITEM_4079,P001592,2.0,35.3,17.65,2,1,1
2021-05,ITEM_4079,P001592,1.0,12.4,12.4,1,1,1
2021-09,ITEM_4079,P001592,2.0,25.4,12.7,2,2,1
2021-10,ITEM_4079,P001592,1.0,12.4,12.4,1,1,1
2022-09,ITEM_4079,P001592,2.0,24.3936,12.1968,1,1,1
2023-02,ITEM_4079,P001592,1.0,8.6,8.6,1,1,1
2023-03,ITEM_4079,P001592,2.0,24.416,12.207877,2,2,1
2023-04,ITEM_4079,P001592,2.0,25.0,12.5,1,1,1
2023-10,ITEM_4079,P001592,1.0,12.45,12.45,1,1,1
2023-08,ITEM_4080,P000062,2.0,25.0,12.5,1,1,1
2024-04,ITEM_4081,301128,30.0,2.7,,1,1,1
2025-05,ITEM_4081,301128,4.0,3.6,,1,1,1
2025-10,ITEM_4081,301128,4.0,25.0,,1,1,1
2021-01,ITEM_4082,P001827,7.0,12.25,1.75,2,2,1
2021-03,ITEM_4082,P001827,4.0,7.0,1.75,1,1,1
2021-04,ITEM_4082,P001827,8.0,15.6,1.95,1,1,1
2021-12,ITEM_4082,P001827,2.0,8.0,4.0,1,1,1
2022-03,ITEM_4082,P001827,21.0,32.870000000000005,1.564285714285714,7,7,1
2022-06,ITEM_4082,P001827,6.0,14.06,2.3435065,2,2,1
2023-02,ITEM_4082,P001827,3.0,4.27,1.4245,1,1,1
2023-04,ITEM_4082,P001827,3.0,5.25,1.75,1,1,1
2023-07,ITEM_4082,P001827,12.0,17.09,1.4245,1,1,1
2023-10,ITEM_4082,P001827,7.0,9.71,1.3874999999999997,2,2,1
2023-11,ITEM_4082,P001827,15.0,23.71,1.5808333333333333,4,3,1
2025-07,ITEM_4082,P001827,4.0,9.3,,1,1,1
2025-10,ITEM_4082,P001827,6.0,53.15,,3,3,1
2025-11,ITEM_4082,P001827,2.0,6.79,,1,1,1
2025-08,ITEM_4083,301440,5.0,10.5,,1,1,1
2025-10,ITEM_4083,301440,16.0,56.58,,4,4,1
2024-02,ITEM_4084,303964,20.0,25.0,,1,1,1
2024-07,ITEM_4085,304022,100.0,25.0,,1,1,1
2021-01,ITEM_4086,P001365,6.0,11.76,1.96,1,1,1
2021-02,ITEM_4086,P001365,12.0,17.56,1.463,1,1,1
2021-03,ITEM_4086,P001365,6.0,12.0,2.0,1,1,1
2021-06,ITEM_4086,P001365,11.0,29.85,2.713636363636364,3,3,1
2021-07,ITEM_4086,P001365,6.0,15.0,2.5,1,1,1
2021-08,ITEM_4086,P001365,6.0,24.9,4.15,1,1,1
2021-09,ITEM_4086,P001365,5.0,10.5,2.1,1,1,1
2021-11,ITEM_4086,P001365,9.0,22.8,2.533333333333333,2,2,1
2021-12,ITEM_4086,P001365,18.0,48.9,2.716666666666667,2,2,1
2022-03,ITEM_4086,P001365,8.0,18.0,2.25,1,1,1
2022-06,ITEM_4086,P001365,10.0,18.86,1.885706,2,2,1
2022-09,ITEM_4086,P001365,6.0,11.4,1.8999999999999997,1,1,1
2023-03,ITEM_4086,P001365,6.0,7.68,1.28,1,1,1
2023-05,ITEM_4086,P001365,18.0,24.95,1.386,1,1,1
2023-07,ITEM_4086,P001365,12.0,19.61,1.634167,1,1,1
2023-08,ITEM_4086,P001365,6.0,8.34,1.39,1,1,1
2023-10,ITEM_4086,P001365,12.0,25.580000000000002,2.13125,4,4,1
2023-11,ITEM_4086,P001365,5.0,9.53,1.905,2,2,1
2021-11,ITEM_4087,P002354,3.0,24.816,8.272,1,1,1
2024-03,ITEM_4088,301654,10.0,24.73,,1,1,1
2025-08,ITEM_4089,300918,20.0,41.19,,2,1,1
2023-03,ITEM_4090,P007275,2.0,24.68,12.34,1,1,1
2023-05,ITEM_4090,P007275,2.0,24.68,12.34,1,1,1
2023-11,ITEM_4091,P008199,2.0,24.59,11.28,1,1,1
2023-05,ITEM_4092,P006179,10.0,24.489,2.4489,1,1,1
2023-05,ITEM_4093,P005980,36.0,24.437,0.678806,1,1,1
2021-02,ITEM_4094,P005547,8.0,24.4,3.05,1,1,1
2023-11,ITEM_4095,P003819,1.0,24.35,24.35,1,1,1
2023-06,ITEM_4096,P003031,132.0,24.34,0.184394,1,1,1
2023-08,ITEM_4096,P003031,80.0,19.2,0.24,1,1,1
2022-08,ITEM_4097,P004889,4.0,24.256,6.064,1,1,1
2023-11,ITEM_4098,P008196,2.0,24.22,11.11,1,1,1
2024-03,ITEM_4099,304084,120.0,7.2,,1,1,1
2024-04,ITEM_4099,304084,120.0,7.2,,1,1,1
2025-12,ITEM_4099,304084,12.0,24.17,,1,1,1
2023-05,ITEM_4100,P006048,13.0,24.154598,1.858046,1,1,1
2023-05,ITEM_4101,P006054,2.0,24.1446,12.0723,1,1,1
2023-11,ITEM_4102,P006253,2.0,24.13,11.07,1,1,1
2023-02,ITEM_4103,P000142,100.0,24.11752,0.241175,1,1,1
2023-10,ITEM_4104,P002132,1.0,24.08,24.08,1,1,1
2023-05,ITEM_4105,P005977,16.0,24.077,1.504813,1,1,1
2021-03,ITEM_4107,P000513,20.0,24.0,1.2,1,1,1
2021-11,ITEM_4108,P003058,2.0,24.0,12.0,1,1,1
2022-01,ITEM_4108,P003058,2.0,17.77482,8.88741,1,1,1
2021-11,ITEM_4109,P005481,60.0,24.0,0.4,1,1,1
2023-02,ITEM_4110,P005853,1.0,24.0,24.0,1,1,1
2023-05,ITEM_4110,P005853,2.0,22.4,11.2,1,1,1
2023-12,ITEM_4111,P008456,2.0,24.0,12.0,1,1,1
2025-10,ITEM_4112,305909,1.0,24.0,,1,1,1
2021-04,ITEM_4113,P005806,4.0,23.96,5.12,1,1,1
2024-03,ITEM_4114,301372,40.0,23.94,,1,1,1
2023-02,ITEM_4115,P004395,1.0,23.9,23.9,1,1,1
2023-05,ITEM_4116,P007889,32.0,47.68,1.49,2,1,1
2022-02,ITEM_4117,P003440,6.0,36.8,6.133333333333333,2,2,1
2023-07,ITEM_4118,P007957,8.0,23.77,2.97125,1,1,1
2024-04,ITEM_4119,304321,160.0,23.68,,1,1,1
2021-06,ITEM_4120,P000920,2.0,23.5,11.75,1,1,1
2022-06,ITEM_4122,P006940,3.0,23.4,7.8,1,1,1
2021-03,ITEM_4123,P002117,5.0,5.0,1.0,1,1,1
2022-06,ITEM_4123,P002117,2.0,10.93,5.467,1,1,1
2022-11,ITEM_4123,P002117,6.0,23.4,3.9,1,1,1
2023-04,ITEM_4123,P002117,6.0,9.0,1.5,1,1,1
2023-06,ITEM_4123,P002117,12.0,9.79,0.815833,1,1,1
2023-08,ITEM_4123,P002117,3.0,7.5,2.5,1,1,1
2023-11,ITEM_4123,P002117,3.0,3.0,1.0,1,1,1
2021-09,ITEM_4124,P000650,5.0,10.0,2.0,1,1,1
2022-11,ITEM_4124,P000650,6.0,23.4,3.9,1,1,1
2023-04,ITEM_4124,P000650,6.0,13.5,2.25,1,1,1
2021-04,ITEM_4125,P003548,6.0,23.37,3.895,1,1,1
2025-06,ITEM_4126,305996,1.0,23.33,,1,1,1
2025-08,ITEM_4127,305853,31.0,30.03,,2,1,1
2025-08,ITEM_4128,306258,4.0,46.489999999999995,,2,1,1
2024-06,ITEM_4129,301915,60.0,23.2,,1,1,1
2021-02,ITEM_4130,P000110,400.0,24.75,0.061875,3,2,1
2021-03,ITEM_4130,P000110,100.0,5.808973,0.05809,1,1,1
2021-04,ITEM_4130,P000110,500.0,29.96,0.05992,2,2,1
2021-06,ITEM_4130,P000110,300.0,15.0,0.05,1,1,1
2021-10,ITEM_4130,P000110,103.0,27.98,0.2716019417475728,2,2,1
2021-11,ITEM_4130,P000110,400.0,30.25,0.075625,2,2,1
2021-12,ITEM_4130,P000110,200.0,15.45,0.07725,1,1,1
2022-04,ITEM_4130,P000110,400.0,17.6,0.044,2,2,1
2022-05,ITEM_4130,P000110,100.0,4.62,0.0462,1,1,1
2022-06,ITEM_4130,P000110,300.0,15.6,0.052,2,2,1
2022-07,ITEM_4130,P000110,3.0,0.14,0.0462,1,1,1
2022-09,ITEM_4130,P000110,300.0,18.0,0.06,1,1,1
2023-01,ITEM_4130,P000110,2.0,9.6,4.8,1,1,1
2023-04,ITEM_4130,P000110,100.0,4.8,0.048,1,1,1
2023-05,ITEM_4130,P000110,300.0,13.2,0.044,1,1,1
2023-06,ITEM_4130,P000110,500.0,22.03,0.04406,3,3,1
2023-08,ITEM_4130,P000110,500.0,22.6399,0.0452798,3,3,1
2023-10,ITEM_4130,P000110,300.0,14.5,0.04833333333333333,2,2,1
2023-11,ITEM_4130,P000110,300.0,13.8,0.046,2,2,1
2023-11,ITEM_4131,P008236,2.0,23.11,10.6,1,1,1
2024-04,ITEM_4132,304149,20.0,23.1,,1,1,1
2025-06,ITEM_4133,305415,3.0,23.09,,1,1,1
2023-12,ITEM_4134,P008501,1.0,23.06,23.06,1,1,1
2024-04,ITEM_4135,304234,20.0,23.0,,1,1,1
2025-04,ITEM_4136,306052,1.0,21.47,,1,1,1
2025-06,ITEM_4136,306052,1.0,22.94,,1,1,1
2023-08,ITEM_4137,P006324,36.0,22.752,0.632,1,1,1
2022-09,ITEM_4138,P005694,6.0,22.71,3.785,1,1,1
2021-05,ITEM_4139,P005181,5.0,22.5,4.5,1,1,1
2022-01,ITEM_4140,P001318,9.0,67.5,7.5,3,3,1
2022-02,ITEM_4140,P001318,3.0,22.5,7.5,1,1,1
2021-12,ITEM_4141,P000939,1.0,17.0,17.0,1,1,1
2022-07,ITEM_4141,P000939,1.0,22.5,22.5,1,1,1
2021-12,ITEM_4142,P000941,1.0,21.0,21.0,1,1,1
2022-07,ITEM_4142,P000941,1.0,22.5,22.5,1,1,1
2023-07,ITEM_4143,P007972,15.0,22.5,1.5,1,1,1
2024-07,ITEM_4144,302177,20.0,22.5,,1,1,1
2025-08,ITEM_4145,302517,1.0,22.49,,1,1,1
2022-03,ITEM_4146,P001539,12.0,22.44,1.87,1,1,1
2023-07,ITEM_4146,P001539,6.0,11.22,1.87,1,1,1
2023-09,ITEM_4146,P001539,6.0,10.8,1.8,1,1,1
2022-04,ITEM_4147,P005488,2.0,21.046,10.523,1,1,1
2022-12,ITEM_4147,P005488,1.0,11.2,11.2,1,1,1
2023-08,ITEM_4147,P005488,2.0,22.4,11.2,1,1,1
2025-04,ITEM_4148,302255,4.0,22.4,,1,1,1
2024-09,ITEM_4149,304921,2.0,22.4,,1,1,1
2023-04,ITEM_4150,P005024,10.0,22.31,2.231,1,1,1
2025-04,ITEM_4151,306051,2.0,22.3,,1,1,1
2025-06,ITEM_4151,306051,2.0,0.44,,1,1,1
2023-08,ITEM_4152,P005066,2.0,22.24,11.12,1,1,1
2022-03,ITEM_4153,P000367,6.0,22.2,3.7000000000000006,1,1,1
2023-07,ITEM_4154,P001031,6.0,22.18,3.696,1,1,1
2021-02,ITEM_4155,P001010,2.0,5.0,2.5,1,1,1
2021-03,ITEM_4155,P001010,5.0,12.5,2.5,1,1,1
2021-08,ITEM_4155,P001010,4.0,9.8,2.45,1,1,1
2021-09,ITEM_4155,P001010,3.0,7.35,2.45,1,1,1
2021-12,ITEM_4155,P001010,2.0,5.54,2.772,1,1,1
2022-04,ITEM_4155,P001010,4.0,10.32,2.58,1,1,1
2022-08,ITEM_4155,P001010,2.0,7.2,3.6,1,1,1
2022-09,ITEM_4155,P001010,2.0,5.54,2.770266,1,1,1
2023-03,ITEM_4155,P001010,6.0,16.630002,2.7716669999999994,1,1,1
2023-05,ITEM_4155,P001010,8.0,22.176,2.772,1,1,1
2023-06,ITEM_4155,P001010,3.0,8.33,2.776667,1,1,1
2023-08,ITEM_4155,P001010,5.0,13.86,2.7719997999999997,2,2,1
2025-05,ITEM_4155,P001010,3.0,11.93,,1,1,1
2025-07,ITEM_4155,P001010,3.0,5.37,,1,1,1
2023-12,ITEM_4157,P008526,1.0,22.08,22.08,1,1,1
2023-02,ITEM_4158,P007231,1.0,22.04,22.04,1,1,1
2023-06,ITEM_4158,P007231,1.0,19.84,19.84,1,1,1
2022-04,ITEM_4159,P000047,2.0,11.0,5.5,1,1,1
2022-09,ITEM_4159,P000047,4.0,22.0,5.5,1,1,1
2023-01,ITEM_4161,P007023,1.0,11.07,11.07,1,1,1
2023-04,ITEM_4161,P007023,2.0,21.94,10.97,1,1,1
2024-10,ITEM_4162,300683,3.0,43.17,,2,1,1
2025-06,ITEM_4163,306010,1.0,21.8,,1,1,1
2021-02,ITEM_4164,P005094,1.0,21.77,21.77,1,1,1
2022-09,ITEM_4164,P005094,1.0,12.5587,12.5587,1,1,1
2024-04,ITEM_4165,301145,20.0,29.560000000000002,,2,1,1
2024-06,ITEM_4165,301145,12.0,1.34,,1,1,1
2023-11,ITEM_4166,P008318,20.0,21.74,1.087,1,1,1
2025-09,ITEM_4167,305019,4.0,21.7,,1,1,1
2025-09,ITEM_4168,305020,4.0,21.7,,1,1,1
2025-08,ITEM_4169,302693,4.0,21.67,,1,1,1
2022-11,ITEM_4170,P000236,1.0,21.62,21.62,1,1,1
2021-03,ITEM_4171,P005368,6.0,21.6,3.6,1,1,1
2024-03,ITEM_4172,304097,10.0,21.6,,1,1,1
2025-06,ITEM_4173,305422,5.0,21.57,,1,1,1
2024-07,ITEM_4175,300835,300.0,21.39,,1,1,1
2021-06,ITEM_4176,P000436,1.0,9.41,9.41,1,1,1
2023-02,ITEM_4176,P000436,1.0,21.32,21.32,1,1,1
2023-07,ITEM_4177,P006240,2.0,21.26,10.63,1,1,1
2021-09,ITEM_4178,P001059,3.0,21.15,7.05,1,1,1
2023-11,ITEM_4179,P006521,12.0,21.15,1.7625,1,1,1
2025-07,ITEM_4180,300900,10.0,21.06,,1,1,1
2021-03,ITEM_4181,P002166,1.0,21.0,21.0,1,1,1
2021-05,ITEM_4181,P002166,1.0,20.0,20.0,1,1,1
2022-03,ITEM_4181,P002166,1.0,12.75,12.75,1,1,1
2022-11,ITEM_4181,P002166,1.0,9.0,9.0,1,1,1
2021-04,ITEM_4182,P001312,7.0,37.980000000000004,5.425714285714286,2,2,1
2021-10,ITEM_4184,P004160,6.0,21.0,3.5,1,1,1
2023-04,ITEM_4184,P004160,4.0,15.4,3.85,1,1,1
2021-01,ITEM_4185,P002463,6.0,11.1,1.8500000000000003,1,1,1
2021-03,ITEM_4185,P002463,3.0,4.5,1.5,1,1,1
2021-04,ITEM_4185,P002463,6.0,19.5,3.25,1,1,1
2021-07,ITEM_4185,P002463,12.0,18.0,1.5,1,1,1
2021-11,ITEM_4185,P002463,6.0,21.0,3.5,1,1,1
2022-03,ITEM_4185,P002463,6.0,12.6,2.1,1,1,1
2022-03,ITEM_4186,P005061,6.0,21.0,3.5,1,1,1
2022-07,ITEM_4187,P006842,2.0,21.0,10.5,1,1,1
2022-09,ITEM_4188,P003126,2.0,20.96,10.48,1,1,1
2023-10,ITEM_4189,P006541,2.0,20.94,10.47,1,1,1
2024-06,ITEM_4190,302848,1.0,20.94,,1,1,1
2024-10,ITEM_4190,302848,2.0,20.94,,1,1,1
2021-04,ITEM_4191,P000133,100.0,32.8,0.32799999999999996,2,1,1
2023-10,ITEM_4192,P006493,2.0,20.8,10.4,1,1,1
2025-05,ITEM_4193,304162,2.0,20.8,,1,1,1
2024-04,ITEM_4194,304136,20.0,20.8,,1,1,1
2024-04,ITEM_4195,304142,20.0,20.8,,1,1,1
2023-12,ITEM_4196,P008499,1.0,20.76,20.76,1,1,1
2023-07,ITEM_4197,P006284,2.0,20.73,10.365,1,1,1
2025-09,ITEM_4198,304117,3.0,20.7,,1,1,1
2025-08,ITEM_4199,305856,8.0,41.28,,2,1,1
2023-06,ITEM_4200,P007896,4.0,20.6,5.15,1,1,1
2023-10,ITEM_4200,P007896,2.0,10.3,5.15,1,1,1
2021-08,ITEM_4201,P000919,2.0,20.41,10.203,1,1,1
2022-03,ITEM_4202,P003468,12.0,20.4,1.7,1,1,1
2022-01,ITEM_4203,P001538,4.0,9.2,2.3,1,1,1
2022-03,ITEM_4203,P001538,12.0,20.4,1.7,1,1,1
2023-09,ITEM_4203,P001538,6.0,9.0,1.5,1,1,1
2022-05,ITEM_4204,P000646,2.0,20.4,10.2,1,1,1
2021-01,ITEM_4205,P002447,12.0,6.0,0.5,1,1,1
2021-03,ITEM_4205,P002447,12.0,9.0,0.75,1,1,1
2021-08,ITEM_4205,P002447,48.0,45.0,0.9375,3,1,1
2021-12,ITEM_4205,P002447,12.0,9.0,0.75,1,1,1
2022-03,ITEM_4205,P002447,12.0,9.0,0.75,1,1,1
2022-06,ITEM_4205,P002447,12.0,10.2,0.85,1,1,1
2022-08,ITEM_4205,P002447,24.0,20.4,0.85,1,1,1
2022-11,ITEM_4205,P002447,24.0,15.708,0.6545,1,1,1
2021-02,ITEM_4206,P000612,10.0,16.0,1.6,1,1,1
2021-06,ITEM_4206,P000612,6.0,10.8,1.8,1,1,1
2021-07,ITEM_4206,P000612,4.0,7.6,1.9,1,1,1
2021-12,ITEM_4206,P000612,10.0,18.0,1.8,1,1,1
2022-02,ITEM_4206,P000612,6.0,10.8,1.8,1,1,1
2022-04,ITEM_4206,P000612,6.0,9.93,1.655,1,1,1
2022-11,ITEM_4206,P000612,12.0,20.328,1.694,1,1,1
2023-05,ITEM_4206,P000612,10.0,19.9,1.9899999999999998,1,1,1
2023-07,ITEM_4206,P000612,6.0,8.97,1.495,1,1,1
2023-08,ITEM_4206,P000612,10.0,19.8,1.98,1,1,1
2023-06,ITEM_4207,P007895,16.0,20.32,1.27,1,1,1
2023-10,ITEM_4207,P007895,8.0,10.16,1.27,1,1,1
2023-11,ITEM_4208,P005360,2.0,20.32,9.32,1,1,1
2021-01,ITEM_4209,P000025,16.0,7.392,0.462,1,1,1
2021-03,ITEM_4209,P000025,21.0,5.25,0.25,2,2,1
2021-04,ITEM_4209,P000025,27.0,35.85,1.3277777777777777,2,2,1
2021-05,ITEM_4209,P000025,30.0,15.78,0.526,2,2,1
2021-06,ITEM_4209,P000025,20.0,5.0,0.25,1,1,1
2021-07,ITEM_4209,P000025,12.0,15.0,1.25,1,1,1
2021-08,ITEM_4209,P000025,27.0,6.75,0.25,2,2,1
2022-03,ITEM_4209,P000025,45.0,28.62,0.636,4,3,1
2022-04,ITEM_4209,P000025,10.0,5.0,0.5,1,1,1
2022-05,ITEM_4209,P000025,3.0,1.39,0.462,1,1,1
2022-06,ITEM_4209,P000025,5.0,1.25,0.25,1,1,1
2022-07,ITEM_4209,P000025,12.0,5.542,0.462,2,2,1
2022-11,ITEM_4209,P000025,12.0,3.696,0.308,1,1,1
2023-02,ITEM_4209,P000025,12.0,4.62,0.385,1,1,1
2023-03,ITEM_4209,P000025,12.0,5.540004,0.461667,1,1,1
2023-05,ITEM_4209,P000025,12.0,18.6,1.55,1,1,1
2023-06,ITEM_4209,P000025,8.0,3.08,0.385,1,1,1
2023-07,ITEM_4209,P000025,15.0,4.62,0.308,1,1,1
2023-08,ITEM_4209,P000025,18.0,8.316,0.462,1,1,1
2023-09,ITEM_4209,P000025,24.0,7.2,0.3,1,1,1
2023-10,ITEM_4209,P000025,24.0,4.5,0.1875,1,1,1
2021-05,ITEM_4210,P005182,3.0,20.25,6.75,1,1,1
2023-04,ITEM_4211,P001134,30.0,20.22999,0.674333,1,1,1
2023-07,ITEM_4212,P002215,6.0,20.22,3.3699999999999997,1,1,1
2023-07,ITEM_4213,P003834,12.0,19.26,1.5,1,1,1
2023-10,ITEM_4213,P003834,12.0,20.16,1.68,1,1,1
2021-09,ITEM_4214,P001057,9.0,30.150000000000002,3.35,2,1,1
2021-12,ITEM_4215,P001046,6.0,20.1,3.35,1,1,1
2023-07,ITEM_4215,P001046,4.0,4.62,1.155,1,1,1
2021-10,ITEM_4216,P000595,1.0,14.96,14.96,1,1,1
2022-03,ITEM_4216,P000595,1.0,20.1,20.1,1,1,1
2023-08,ITEM_4216,P000595,1.0,19.5,19.5,1,1,1
2021-04,ITEM_4217,P000280,9.0,27.02,3.0022222222222217,2,2,1
2021-03,ITEM_4218,P002168,1.0,12.5,12.5,1,1,1
2021-07,ITEM_4218,P002168,1.0,20.0,20.0,1,1,1
2022-11,ITEM_4218,P002168,1.0,9.0,9.0,1,1,1
2022-11,ITEM_4219,P006660,2.0,20.0,10.0,1,1,1
2023-10,ITEM_4220,P006470,10.0,20.0,2.0,1,1,1
2024-03,ITEM_4221,302381,10.0,20.0,,1,1,1
2023-05,ITEM_4222,P005976,24.0,19.997,0.833208,1,1,1
2023-11,ITEM_4223,P006524,1.0,19.98,19.98,1,1,1
2024-09,ITEM_4224,301100,50.0,19.94,,1,1,1
2023-12,ITEM_4225,P008447,24.0,19.92,0.83,1,1,1
2024-03,ITEM_4226,300960,10.0,19.85,,1,1,1
2021-12,ITEM_4227,P000489,6.0,7.5,1.25,1,1,1
2022-02,ITEM_4227,P000489,12.0,10.44,0.87,1,1,1
2022-06,ITEM_4227,P000489,6.0,17.85,2.975,1,1,1
2022-10,ITEM_4227,P000489,12.0,19.8,1.6499999999999997,1,1,1
2023-04,ITEM_4227,P000489,6.0,4.44,0.7399999999999999,1,1,1
2021-01,ITEM_4228,P003206,12.0,6.0,0.5,1,1,1
2022-11,ITEM_4228,P003206,3.0,19.77,6.59,1,1,1
2023-12,ITEM_4229,P008439,20.0,19.77,0.9884999999999999,1,1,1
2023-06,ITEM_4230,P006143,2.0,19.66,9.83,1,1,1
2023-12,ITEM_4232,P008502,2.0,19.64,9.82,1,1,1
2022-05,ITEM_4233,P006629,1.0,8.0,8.0,1,1,1
2023-03,ITEM_4233,P006629,2.0,19.6,9.8,1,1,1
2024-03,ITEM_4234,304092,1000.0,19.57,,1,1,1
2024-04,ITEM_4234,304092,1000.0,19.57,,1,1,1
2024-09,ITEM_4235,302066,2.0,19.56,,1,1,1
2021-08,ITEM_4236,P002530,5.0,19.5,3.9,1,1,1
2025-07,ITEM_4237,301202,6.0,19.47,,1,1,1
2025-06,ITEM_4240,305476,1.0,19.36,,1,1,1
2021-02,ITEM_4241,P005020,1.0,15.45,15.45,1,1,1
2023-08,ITEM_4241,P005020,1.0,19.35,19.35,1,1,1
2023-09,ITEM_4241,P005020,1.0,9.6,9.6,1,1,1
2021-02,ITEM_4242,P000769,24.0,19.2,0.8000000000000002,1,1,1
2024-05,ITEM_4243,303264,4.0,19.16,,1,1,1
2024-05,ITEM_4244,303263,6.0,19.16,,1,1,1
2022-02,ITEM_4245,P000072,2.0,19.0,9.5,1,1,1
2023-08,ITEM_4245,P000072,2.0,19.0,9.5,1,1,1
2023-08,ITEM_4246,P005888,1.0,19.0,19.0,1,1,1
2023-05,ITEM_4247,P006090,1.0,18.9846,18.9846,1,1,1
2021-03,ITEM_4248,P001226,2.0,22.72,11.36,2,2,1
2021-08,ITEM_4248,P001226,2.0,28.98,14.488,2,1,1
2022-06,ITEM_4248,P001226,1.0,16.15,16.15,1,1,1
2023-08,ITEM_4248,P001226,1.0,18.5,18.5,1,1,1
2023-11,ITEM_4248,P001226,1.0,18.9,18.9,1,1,1
2025-06,ITEM_4249,304898,14.0,26.21,,2,1,1
2022-11,ITEM_4250,P006634,20.0,18.8,0.9399999999999998,1,1,1
2022-09,ITEM_4251,P003052,3.0,17.325,5.775000000000001,1,1,1
2023-12,ITEM_4251,P003052,3.0,18.78,6.260000000000001,1,1,1
2024-04,ITEM_4252,304227,20.0,37.44,,2,1,1
2023-02,ITEM_4253,P007236,1.0,18.7,18.701692,1,1,1
2023-06,ITEM_4253,P007236,1.0,9.36,9.36,1,1,1
2025-08,ITEM_4254,301203,10.0,26.68,,2,1,1
2025-06,ITEM_4255,305365,1.0,18.66,,1,1,1
2023-11,ITEM_4256,P008232,2.0,18.6,8.53,1,1,1
2023-12,ITEM_4257,P003033,10.0,18.6,1.86,1,1,1
2022-04,ITEM_4258,P001510,5.0,18.5,3.7,1,1,1
2021-02,ITEM_4259,P002116,5.0,8.0,1.6,1,1,1
2021-03,ITEM_4259,P002116,2.0,3.04,1.52,1,1,1
2021-09,ITEM_4259,P002116,5.0,18.48,3.696,1,1,1
2022-08,ITEM_4259,P002116,6.0,16.32,2.72,1,1,1
2023-07,ITEM_4259,P002116,2.0,4.0,2.0,1,1,1
2022-09,ITEM_4260,P005692,6.0,18.48,3.08,1,1,1
2021-11,ITEM_4261,P005467,16.0,18.4,1.15,1,1,1
2021-11,ITEM_4262,P005469,16.0,18.4,1.15,1,1,1
2025-04,ITEM_4264,301047,4.0,18.4,,1,1,1
2021-02,ITEM_4265,P005541,4.0,18.24,4.56,1,1,1
2023-09,ITEM_4266,P000510,6.0,18.24,3.0400000000000005,1,1,1
2024-03,ITEM_4267,301005,120.0,18.24,,1,1,1
2021-04,ITEM_4268,P002825,26.0,18.2,0.7,1,1,1
2025-06,ITEM_4269,306001,12.0,18.2,,1,1,1
2023-03,ITEM_4270,P007274,2.0,18.18,9.09,1,1,1
2023-05,ITEM_4270,P007274,2.0,18.18,9.09,1,1,1
2023-12,ITEM_4271,P008530,1.0,18.1,18.1,1,1,1
2022-04,ITEM_4272,P001697,10.0,16.401,1.6401,1,1,1
2023-02,ITEM_4272,P001697,20.0,15.2,0.76,1,1,1
2023-04,ITEM_4272,P001697,6.0,3.959502,0.659917,1,1,1
2023-07,ITEM_4272,P001697,10.0,18.095,1.8095000000000003,1,1,1
2023-08,ITEM_4272,P001697,12.0,15.6,1.3,1,1,1
2023-05,ITEM_4274,P006098,3.0,18.034599,6.011533,1,1,1
2024-04,ITEM_4275,304221,10.0,10.8,,1,1,1
2025-06,ITEM_4275,304221,3.0,18.03,,1,1,1
2025-12,ITEM_4275,304221,1.0,7.53,,1,1,1
2021-03,ITEM_4276,P003054,1.0,18.0,18.0,1,1,1
2023-09,ITEM_4276,P003054,2.0,9.0,4.5,1,1,1
2021-04,ITEM_4277,P005811,10.0,18.0,1.8,1,1,1
2021-09,ITEM_4278,P001034,3.0,18.0,6.0,1,1,1
2022-07,ITEM_4278,P001034,4.0,21.0,5.25,2,2,1
2022-03,ITEM_4279,P003297,1.0,8.0,8.0,1,1,1
2022-05,ITEM_4279,P003297,1.0,18.0,18.0,1,1,1
2022-06,ITEM_4279,P003297,1.0,16.5,16.5,1,1,1
2022-09,ITEM_4280,P000070,4.0,18.0,4.5,1,1,1
2023-03,ITEM_4281,P007348,3.0,18.0,6.0,1,1,1
2021-05,ITEM_4282,P000814,10.0,11.94,1.194,1,1,1
2021-09,ITEM_4282,P000814,12.0,14.4,1.2,1,1,1
2022-04,ITEM_4282,P000814,6.0,8.316,1.386,1,1,1
2022-11,ITEM_4282,P000814,13.0,16.37,1.2592307692307694,2,2,1
2023-01,ITEM_4282,P000814,6.0,8.28,1.38,1,1,1
2023-04,ITEM_4282,P000814,12.0,18.0,1.5,1,1,1
2023-08,ITEM_4282,P000814,6.0,8.28,1.38,1,1,1
2023-07,ITEM_4283,P007975,1.0,18.0,18.0,1,1,1
2021-02,ITEM_4284,P005021,1.0,16.49,16.49,1,1,1
2023-08,ITEM_4284,P005021,1.0,18.0,18.0,1,1,1
2023-09,ITEM_4284,P005021,1.0,9.6,9.6,1,1,1
