FechaCont,ProveedorAnonimo,ItemAnonimo,ItemCode,Quantity,PrecioUnitario,SubTotal,NaveAnonima,Tipo,ParteTecnica,CostoCalculado,ClasificacionDiferenciaMonetaria,EsItemElegibleIndividual
2022-11-14,PROV_198,ITEM_3126,P001369,24.0,1.8095,43.43,NAVE_013,REMOLCADOR,FERRETERIA,43.428000000000004,Coincidencia exacta,True
2023-04-18,PROV_198,ITEM_2855,P000777,6.0,7.238333,43.429998,NAVE_008,BUQUE,FERRETERIA,43.429998,Coincidencia exacta,True
2021-03-05,PROV_198,ITEM_3220,P000295,12.0,3.619,43.428,NAVE_008,BUQUE,FERRETERIA,43.428000000000004,Coincidencia exacta,True
2023-12-01,PROV_423,ITEM_3626,P008432,6.0,7.23,43.38,NAVE_004,REMOLCADOR,FERRETERIA,43.38,Coincidencia exacta,True
2025-05-01,PROV_012,ITEM_3627,303207,2.0,,43.36,NAVE_001,BUQUE,FERRETERIA,,No evaluable,True
2025-05-01,PROV_012,ITEM_3628,303208,2.0,,43.36,NAVE_001,BUQUE,FERRETERIA,,No evaluable,True
2025-08-01,PROV_012,ITEM_3629,302696,8.0,,43.35,NAVE_007,BUQUE,REPUESTOS MECANICOS,,No evaluable,True
2023-08-01,PROV_198,ITEM_2747,P005255,3.0,14.4375,43.3125,NAVE_007,BUQUE,FERRETERIA,43.3125,Coincidencia exacta,False
2022-02-03,PROV_177,ITEM_0927,P000616,2.0,21.64,43.28,NAVE_007,BUQUE,QUIMICOS,43.28,Coincidencia exacta,True
2022-02-03,PROV_177,ITEM_0927,P000616,2.0,21.64,43.28,NAVE_001,BUQUE,QUIMICOS,43.28,Coincidencia exacta,True
2022-02-03,PROV_177,ITEM_0927,P000616,2.0,21.64,43.28,NAVE_008,BUQUE,QUIMICOS,43.28,Coincidencia exacta,True
2022-02-03,PROV_177,ITEM_0927,P000616,2.0,21.64,43.28,NAVE_011,BUQUE,QUIMICOS,43.28,Coincidencia exacta,True
2022-02-09,PROV_177,ITEM_0927,P000616,2.0,21.64,43.28,NAVE_002,BUQUE,QUIMICOS,43.28,Coincidencia exacta,True
2022-11-01,PROV_052,ITEM_3630,P003199,8.0,5.41,43.28,NAVE_011,BUQUE,REPUESTOS MECANICOS,43.28,Coincidencia exacta,True
2021-02-18,PROV_366,ITEM_2112,P004003,24.0,1.8,43.2,NAVE_011,BUQUE,FERRETERIA,43.2,Coincidencia exacta,True
2021-05-03,PROV_328,ITEM_2642,P000642,1.0,43.2,43.2,NAVE_002,BUQUE,FERRETERIA,43.2,Coincidencia exacta,True
2021-05-03,PROV_328,ITEM_2146,P000644,1.0,43.2,43.2,NAVE_002,BUQUE,FERRETERIA,43.2,Coincidencia exacta,True
2021-05-18,PROV_328,ITEM_2146,P000644,1.0,43.2,43.2,NAVE_002,BUQUE,FERRETERIA,43.2,Coincidencia exacta,True
2021-05-18,PROV_328,ITEM_3258,P002469,1.0,43.2,43.2,NAVE_002,BUQUE,FERRETERIA,43.2,Coincidencia exacta,False
2021-05-18,PROV_328,ITEM_2642,P000642,1.0,43.2,43.2,NAVE_002,BUQUE,FERRETERIA,43.2,Coincidencia exacta,True
2022-04-20,PROV_352,ITEM_2112,P004003,24.0,1.8,43.2,NAVE_011,BUQUE,FERRETERIA,43.2,Coincidencia exacta,True
2022-11-01,PROV_029,ITEM_0002,PS00009,1.0,43.2,43.2,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,43.2,Coincidencia exacta,True
2023-03-02,PROV_366,ITEM_3631,P007249,12.0,3.6,43.2,NAVE_005,REMOLCADOR,FERRETERIA,43.2,Coincidencia exacta,True
2023-06-06,PROV_085,ITEM_3632,P007922,12.0,3.6,43.2,NAVE_014,REMOLCADOR,FERRETERIA,43.2,Coincidencia exacta,True
2023-06-09,PROV_366,ITEM_3237,P004057,6.0,7.2,43.2,NAVE_014,REMOLCADOR,FERRETERIA,43.2,Coincidencia exacta,False
2023-05-30,PROV_022,ITEM_3633,P006167,9.0,4.798778,43.189002,NAVE_007,BUQUE,FERRETERIA,43.189002,Coincidencia exacta,True
2021-08-10,PROV_259,ITEM_1641,P004820,4.0,10.7825,43.13,NAVE_008,BUQUE,REPUESTOS MECANICOS,43.13,Coincidencia exacta,False
2021-04-01,PROV_350,ITEM_3634,P005810,10.0,4.3,43.0,NAVE_011,BUQUE,FERRETERIA,43.0,Coincidencia exacta,True
2022-11-01,PROV_352,ITEM_0749,P000807,20.0,2.15,43.0,NAVE_008,BUQUE,FERRETERIA,43.0,Coincidencia exacta,True
2023-12-01,PROV_257,ITEM_3635,P008429,6.0,7.161667,42.97,NAVE_004,REMOLCADOR,FERRETERIA,42.970001999999994,Coincidencia exacta,True
2021-12-14,PROV_181,ITEM_3636,P005344,2.0,21.45178,42.90356,NAVE_008,BUQUE,ACEITE,42.90356,Coincidencia exacta,True
2025-11-01,PROV_012,ITEM_0710,303968,2.0,,42.85,NAVE_005,REMOLCADOR,FILTROS,,No evaluable,True
2022-07-22,PROV_022,ITEM_3637,P005573,4.0,10.71,42.84,NAVE_002,BUQUE,REPUESTOS MECANICOS,42.84,Coincidencia exacta,False
2021-02-11,PROV_442,ITEM_3638,P001347,12.0,3.568,42.82,NAVE_011,BUQUE,REPUESTOS MECANICOS,42.816,Coincidencia exacta,True
2025-08-01,PROV_012,ITEM_3639,302390,10.0,,42.81,NAVE_002,BUQUE,FERRETERIA,,No evaluable,True
2021-07-10,PROV_139,ITEM_2049,P006081,4.0,10.6875,42.75,NAVE_010,REMOLCADOR,FERRETERIA,42.75,Coincidencia exacta,True
2025-06-01,PROV_012,ITEM_3530,900121,2.0,,42.75,NAVE_014,REMOLCADOR,REPUESTOS MECANICOS,,No evaluable,True
2025-06-01,PROV_012,ITEM_2286,900140,1.0,,42.75,NAVE_010,REMOLCADOR,REPUESTOS MECANICOS,,No evaluable,True
2025-12-01,PROV_012,ITEM_3640,305883,2.0,,42.75,NAVE_013,REMOLCADOR,REPUESTOS MECANICOS,,No evaluable,True
2023-06-15,PROV_366,ITEM_3641,P004488,30.0,1.4245,42.74,NAVE_014,REMOLCADOR,FERRETERIA,42.735,Coincidencia exacta,True
2025-05-01,PROV_012,ITEM_0914,P000601,5.0,,42.73,NAVE_014,REMOLCADOR,QUIMICOS,,No evaluable,True
2025-06-01,PROV_012,ITEM_3642,900330,1.0,,42.73,NAVE_014,REMOLCADOR,QUIMICOS,,No evaluable,True
2025-10-01,PROV_012,ITEM_0679,P000248,1.0,,42.73,NAVE_010,REMOLCADOR,QUIMICOS,,No evaluable,True
2025-10-01,PROV_012,ITEM_0679,P000248,1.0,,42.73,NAVE_009,REMOLCADOR,QUIMICOS,,No evaluable,True
2025-10-01,PROV_012,ITEM_0679,P000248,1.0,,42.73,NAVE_005,REMOLCADOR,QUIMICOS,,No evaluable,True
2025-10-01,PROV_012,ITEM_0679,P000248,1.0,,42.73,NAVE_006,REMOLCADOR,QUIMICOS,,No evaluable,True
2025-10-01,PROV_012,ITEM_3643,306904,6.0,,42.73,NAVE_004,REMOLCADOR,QUIMICOS,,No evaluable,True
2025-11-01,PROV_012,ITEM_1268,P001651,1.0,,42.73,NAVE_013,REMOLCADOR,QUIMICOS,,No evaluable,True
2021-06-18,PROV_034,ITEM_2310,P005940,4.0,10.68,42.72,NAVE_010,REMOLCADOR,REPUESTOS MECANICOS,42.72,Coincidencia exacta,False
2025-10-01,PROV_012,ITEM_3129,301340,2.0,,42.72,NAVE_014,REMOLCADOR,QUIMICOS,,No evaluable,True
2022-08-15,PROV_068,ITEM_0317,P004243,4.0,10.67,42.68,NAVE_006,REMOLCADOR,REPUESTOS MECANICOS,42.68,Coincidencia exacta,True
2022-08-15,PROV_068,ITEM_0317,P004243,4.0,10.67,42.68,NAVE_005,REMOLCADOR,REPUESTOS MECANICOS,42.68,Coincidencia exacta,True
2022-08-15,PROV_068,ITEM_0317,P004243,4.0,10.67,42.68,NAVE_009,REMOLCADOR,REPUESTOS MECANICOS,42.68,Coincidencia exacta,True
2025-06-01,PROV_207,ITEM_0000,PS00006,1.0,,42.62,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2021-03-09,PROV_055,ITEM_2980,P005391,6.0,7.1,42.6,NAVE_011,BUQUE,REPUESTOS MECANICOS,42.599999999999994,Coincidencia exacta,False
2023-09-01,PROV_468,ITEM_2656,P003720,6.0,7.1,42.6,NAVE_008,BUQUE,FERRETERIA,42.599999999999994,Coincidencia exacta,True
2024-04-09,PROV_467,ITEM_3644,304224,20.0,,42.59,NAVE_005,REMOLCADORES,REPUESTOS ELECTRICOS,,No evaluable,True
2021-12-01,PROV_198,ITEM_1940,P001020,1.0,42.581,42.58,NAVE_005,REMOLCADOR,FERRETERIA,42.581,Coincidencia exacta,True
2025-08-01,PROV_012,ITEM_3645,304675,10.0,,42.53,NAVE_010,REMOLCADOR,REPUESTOS MECANICOS,,No evaluable,True
2022-03-10,PROV_375,ITEM_3646,P002728,5.0,8.504,42.52,NAVE_011,BUQUE,REPUESTOS MECANICOS,42.519999999999996,Coincidencia exacta,True
2021-03-10,PROV_064,ITEM_3647,P002820,3.0,14.1695,42.5085,NAVE_008,BUQUE,REPUESTOS MECANICOS,42.5085,Coincidencia exacta,True
2021-09-01,PROV_352,ITEM_2593,P001824,1.0,42.5,42.5,NAVE_009,REMOLCADOR,FERRETERIA,42.5,Coincidencia exacta,True
2023-05-30,PROV_022,ITEM_3648,P006184,20.0,2.12445,42.489,NAVE_007,BUQUE,FERRETERIA,42.489,Coincidencia exacta,True
2021-05-10,PROV_251,ITEM_3586,P002265,20.0,2.12,42.4,NAVE_002,BUQUE,FERRETERIA,42.400000000000006,Coincidencia exacta,True
2025-12-01,PROV_012,ITEM_3649,P000929,3.0,,42.37,NAVE_004,REMOLCADOR,FERRETERIA,,No evaluable,True
2023-10-27,PROV_052,ITEM_3650,P006544,6.0,7.06,42.36,NAVE_011,BUQUE,REPUESTOS MECANICOS,42.36,Coincidencia exacta,True
2023-07-25,PROV_251,ITEM_1127,P002368,12.0,3.528333,42.339996,NAVE_007,BUQUE,FERRETERIA,42.339996,Coincidencia exacta,True
2022-08-11,PROV_198,ITEM_3380,P001368,18.0,2.35,42.3,NAVE_002,BUQUE,FERRETERIA,42.300000000000004,Coincidencia exacta,True
2023-10-17,PROV_198,ITEM_3126,P001369,24.0,1.7625,42.3,NAVE_002,BUQUE,FERRETERIA,42.3,Coincidencia exacta,True
2023-10-18,PROV_198,ITEM_3126,P001369,24.0,1.7625,42.3,NAVE_008,BUQUE,FERRETERIA,42.3,Coincidencia exacta,True
2023-12-04,PROV_198,ITEM_3651,P002797,6.0,7.05,42.3,NAVE_004,REMOLCADOR,FERRETERIA,42.3,Coincidencia exacta,True
2021-03-02,PROV_366,ITEM_3652,P004853,4.0,10.57,42.28,NAVE_014,REMOLCADOR,FERRETERIA,42.28,Coincidencia exacta,True
2022-06-24,PROV_202,ITEM_0002,PS00009,1.0,42.28,42.28,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,42.28,Coincidencia exacta,True
2021-02-11,PROV_442,ITEM_3653,P001350,8.0,5.28,42.24,NAVE_011,BUQUE,REPUESTOS MECANICOS,42.24,Coincidencia exacta,True
2023-08-01,PROV_366,ITEM_1944,P004329,24.0,1.76,42.24,NAVE_007,BUQUE,REPUESTOS MECANICOS,42.24,Coincidencia exacta,True
2023-03-13,PROV_364,ITEM_3654,P000422,1.0,42.21,42.21,NAVE_005,REMOLCADOR,FERRETERIA,42.21,Coincidencia exacta,True
2022-03-10,PROV_352,ITEM_3655,P004165,2.0,21.09,42.18,NAVE_011,BUQUE,FERRETERIA,42.18,Coincidencia exacta,True
2022-05-05,PROV_352,ITEM_3002,P002613,2.0,21.09,42.18,NAVE_004,REMOLCADOR,FERRETERIA,42.18,Coincidencia exacta,True
2022-02-03,PROV_024,ITEM_3656,P006407,4.0,10.54,42.16,NAVE_013,REMOLCADOR,REPUESTOS MECANICOS,42.16,Coincidencia exacta,True
2023-12-19,PROV_024,ITEM_3657,P008510,1.0,42.15,42.15,NAVE_004,REMOLCADOR,REPUESTOS MECANICOS,42.15,Coincidencia exacta,True
2021-07-16,PROV_455,ITEM_0002,PS00009,1.0,42.12,42.12,NAVE_011,BUQUE,SERVICIOS DE MANTENIMIENTO,42.12,Coincidencia exacta,True
2022-05-09,PROV_259,ITEM_2949,P002284,12.0,3.5096,42.1152,NAVE_008,BUQUE,FILTROS,42.1152,Coincidencia exacta,True
2022-03-02,PROV_198,ITEM_3658,P001023,12.0,3.504,42.048,NAVE_007,BUQUE,FERRETERIA,42.048,Coincidencia exacta,True
2021-02-03,PROV_313,ITEM_1919,P000875,5.0,8.403,42.02,NAVE_011,BUQUE,QUIMICOS,42.015,Coincidencia exacta,True
2021-07-06,PROV_202,ITEM_0002,PS00009,1.0,42.01,42.01,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,42.01,Coincidencia exacta,True
2021-03-03,PROV_256,ITEM_3659,P001244,1.0,42.0,42.0,NAVE_008,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2021-04-01,PROV_350,ITEM_3660,P001160,60.0,0.7,42.0,NAVE_011,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2021-04-01,PROV_356,ITEM_2822,P002717,1.0,42.0,42.0,NAVE_011,BUQUE,REPUESTOS MECANICOS,42.0,Coincidencia exacta,True
2021-05-27,PROV_352,ITEM_3661,P001753,1.0,42.0,42.0,NAVE_002,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2021-07-02,PROV_396,ITEM_1919,P000875,6.0,7.0,42.0,NAVE_010,REMOLCADOR,QUIMICOS,42.0,Coincidencia exacta,True
2021-08-18,PROV_468,ITEM_0749,P000807,12.0,3.5,42.0,NAVE_002,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2022-01-22,PROV_396,ITEM_1919,P000875,6.0,7.0,42.0,NAVE_007,BUQUE,QUIMICOS,42.0,Coincidencia exacta,True
2022-01-22,PROV_396,ITEM_1919,P000875,6.0,7.0,42.0,NAVE_001,BUQUE,QUIMICOS,42.0,Coincidencia exacta,True
2022-01-22,PROV_396,ITEM_1919,P000875,6.0,7.0,42.0,NAVE_008,BUQUE,QUIMICOS,42.0,Coincidencia exacta,True
2022-03-03,PROV_258,ITEM_3179,P001659,6.0,7.0,42.0,NAVE_007,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2022-03-10,PROV_352,ITEM_1333,P000882,6.0,7.0,42.0,NAVE_008,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2022-03-15,PROV_396,ITEM_1404,P000778,12.0,3.5,42.0,NAVE_010,REMOLCADOR,FERRETERIA,42.0,Coincidencia exacta,True
2022-03-15,PROV_396,ITEM_2736,P002435,12.0,3.5,42.0,NAVE_010,REMOLCADOR,FERRETERIA,42.0,Coincidencia exacta,True
2022-03-15,PROV_396,ITEM_1404,P000778,12.0,3.5,42.0,NAVE_004,REMOLCADOR,FERRETERIA,42.0,Coincidencia exacta,True
2022-03-15,PROV_396,ITEM_2736,P002435,12.0,3.5,42.0,NAVE_004,REMOLCADOR,FERRETERIA,42.0,Coincidencia exacta,True
2022-03-15,PROV_396,ITEM_1404,P000778,12.0,3.5,42.0,NAVE_014,REMOLCADOR,FERRETERIA,42.0,Coincidencia exacta,True
2022-03-15,PROV_396,ITEM_2736,P002435,12.0,3.5,42.0,NAVE_014,REMOLCADOR,FERRETERIA,42.0,Coincidencia exacta,True
2022-04-20,PROV_258,ITEM_3662,P003759,120.0,0.35,42.0,NAVE_007,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2022-04-22,PROV_263,ITEM_2108,P000720,12.0,3.5,42.0,NAVE_011,BUQUE,FILTROS,42.0,Coincidencia exacta,False
2022-05-18,PROV_366,ITEM_3050,P004855,10.0,4.2,42.0,NAVE_006,REMOLCADOR,FERRETERIA,42.0,Coincidencia exacta,True
2022-11-02,PROV_396,ITEM_2845,P000806,24.0,1.75,42.0,NAVE_008,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2022-11-17,PROV_396,ITEM_2845,P000806,24.0,1.75,42.0,NAVE_001,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2022-11-17,PROV_396,ITEM_3147,P002434,12.0,3.5,42.0,NAVE_001,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2022-11-17,PROV_396,ITEM_1404,P000778,12.0,3.5,42.0,NAVE_001,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2022-11-18,PROV_396,ITEM_2736,P002435,12.0,3.5,42.0,NAVE_004,REMOLCADOR,FERRETERIA,42.0,Coincidencia exacta,True
2023-02-01,PROV_354,ITEM_3663,P005855,1.0,42.0,42.0,NAVE_008,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2023-02-01,PROV_258,ITEM_3273,P002200,6.0,7.0,42.0,NAVE_002,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2023-02-14,PROV_352,ITEM_2845,P000806,24.0,1.75,42.0,NAVE_008,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2023-03-13,PROV_396,ITEM_2845,P000806,24.0,1.75,42.0,NAVE_008,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2023-05-08,PROV_366,ITEM_1826,P005856,2.0,21.0,42.0,NAVE_008,BUQUE,FERRETERIA,42.0,Coincidencia exacta,False
2023-05-08,PROV_366,ITEM_3664,P005857,2.0,21.0,42.0,NAVE_008,BUQUE,FERRETERIA,42.0,Coincidencia exacta,False
2023-05-17,PROV_396,ITEM_2845,P000806,24.0,1.75,42.0,NAVE_011,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2023-05-22,PROV_189,ITEM_3665,P006126,2.0,21.0,42.0,NAVE_008,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2023-06-01,PROV_366,ITEM_3666,P000821,15.0,2.8,42.0,NAVE_008,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2023-07-21,PROV_396,ITEM_2845,P000806,24.0,1.75,42.0,NAVE_011,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2023-08-01,PROV_258,ITEM_2730,P006206,150.0,0.28,42.0,NAVE_007,BUQUE,FERRETERIA,42.00000000000001,Coincidencia exacta,True
2023-08-01,PROV_352,ITEM_1333,P000882,6.0,7.0,42.0,NAVE_002,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2023-09-05,PROV_354,ITEM_3667,P008258,2.0,21.0,42.0,NAVE_005,REMOLCADOR,FERRETERIA,42.0,Coincidencia exacta,True
2023-09-06,PROV_352,ITEM_1333,P000882,6.0,7.0,42.0,NAVE_004,REMOLCADOR,FERRETERIA,42.0,Coincidencia exacta,True
2023-09-13,PROV_396,ITEM_2877,P000776,12.0,3.5,42.0,NAVE_001,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2023-10-03,PROV_189,ITEM_2939,P001720,6.0,7.0,42.0,NAVE_002,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2023-10-04,PROV_307,ITEM_2917,P001194,12.0,3.5,42.0,NAVE_011,BUQUE,FERRETERIA,42.0,Coincidencia exacta,False
2023-12-01,PROV_354,ITEM_3668,P008459,3.0,14.0,42.0,NAVE_004,REMOLCADOR,REPUESTOS MECANICOS,42.0,Coincidencia exacta,True
2023-12-08,PROV_352,ITEM_3669,P001757,6.0,7.0,42.0,NAVE_008,BUQUE,FERRETERIA,42.0,Coincidencia exacta,True
2025-08-01,PROV_038,ITEM_0000,PS00006,1.0,,42.0,NAVE_012,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-07-04,PROV_435,ITEM_3670,301514,5.0,,42.0,NAVE_002,BUQUE,FERRETERIA,,No evaluable,True
2023-12-19,PROV_024,ITEM_3671,P008537,1.0,41.95,41.95,NAVE_004,REMOLCADOR,REPUESTOS MECANICOS,41.95,Coincidencia exacta,True
2021-10-14,PROV_202,ITEM_0002,PS00009,1.0,41.94,41.94,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,41.94,Coincidencia exacta,True
2022-02-01,PROV_328,ITEM_3672,P004387,2.0,20.97,41.94,NAVE_002,BUQUE,FERRETERIA,41.94,Coincidencia exacta,True
2024-04-15,PROV_273,ITEM_3673,301085,20.0,,41.9,NAVE_005,REMOLCADORES,REPUESTOS MECANICOS,,No evaluable,True
2021-02-10,PROV_378,ITEM_3145,P003943,15.0,2.79,41.85,NAVE_001,BUQUE,FERRETERIA,41.85,Coincidencia exacta,True
2025-08-01,PROV_257,ITEM_3674,306785,4.0,,41.85,NAVE_012,BUQUE,FERRETERIA,,No evaluable,True
2023-06-22,PROV_202,ITEM_0002,PS00009,1.0,41.84,41.84,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,41.84,Coincidencia exacta,True
2021-03-09,PROV_055,ITEM_3675,P005374,2.0,20.9,41.8,NAVE_011,BUQUE,REPUESTOS MECANICOS,41.8,Coincidencia exacta,True
2021-08-16,PROV_238,ITEM_0000,PS00006,1.0,41.8,41.8,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,41.8,Coincidencia exacta,True
2022-01-03,PROV_328,ITEM_3345,P000627,3.0,13.92,41.76,NAVE_002,BUQUE,FERRETERIA,41.76,Coincidencia exacta,True
2025-06-01,PROV_012,ITEM_0766,P000599,5.0,,41.68,NAVE_011,BUQUE,QUIMICOS,,No evaluable,True
2021-03-09,PROV_055,ITEM_3295,P005447,2.0,20.8,41.6,NAVE_011,BUQUE,REPUESTOS MECANICOS,41.6,Coincidencia exacta,False
2023-07-06,PROV_366,ITEM_3676,P006251,2.0,20.8,41.6,NAVE_001,BUQUE,FERRETERIA,41.6,Coincidencia exacta,True
2023-05-12,PROV_029,ITEM_0002,PS00009,1.0,41.59,41.59,NAVE_004,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,41.59,Coincidencia exacta,True
2021-02-03,PROV_198,ITEM_2105,P001119,6.0,6.93,41.58,NAVE_001,BUQUE,QUIMICOS,41.58,Coincidencia exacta,True
2021-03-17,PROV_198,ITEM_2105,P001119,6.0,6.93,41.58,NAVE_006,REMOLCADOR,QUIMICOS,41.58,Coincidencia exacta,True
2023-07-03,PROV_198,ITEM_0749,P000807,20.0,2.079,41.58,NAVE_008,BUQUE,FERRETERIA,41.580000000000005,Coincidencia exacta,True
2023-10-13,PROV_520,ITEM_0002,PS00009,1.0,41.53,41.53,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,41.53,Coincidencia exacta,True
2023-10-20,PROV_198,ITEM_3053,P001187,3.0,13.83,41.49,NAVE_005,REMOLCADOR,FERRETERIA,41.49,Coincidencia exacta,True
2023-11-13,PROV_198,ITEM_3053,P001187,3.0,13.83,41.49,NAVE_005,REMOLCADOR,FERRETERIA,41.49,Coincidencia exacta,True
2025-08-01,PROV_119,ITEM_2598,P000928,1.0,,41.44,NAVE_012,BUQUE,FERRETERIA,,No evaluable,True
2025-06-01,PROV_410,ITEM_0000,PS00006,1.0,,41.42,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2022-02-02,PROV_251,ITEM_3677,P001701,20.0,2.07,41.4,NAVE_001,BUQUE,FERRETERIA,41.4,Coincidencia exacta,True
2023-06-01,PROV_258,ITEM_2392,P002211,6.0,6.9,41.4,NAVE_011,BUQUE,FERRETERIA,41.400000000000006,Coincidencia exacta,True
2025-06-01,PROV_012,ITEM_3678,304031,2.0,,41.4,NAVE_005,REMOLCADOR,FERRETERIA,,No evaluable,True
2022-06-28,PROV_491,ITEM_0002,PS00009,1.0,41.35,41.35,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,41.35,Coincidencia exacta,True
2023-05-13,PROV_022,ITEM_3679,P006105,1.0,41.3346,41.3346,NAVE_007,BUQUE,FERRETERIA,41.3346,Coincidencia exacta,True
2025-07-01,PROV_012,ITEM_0000,PS00006,1.0,,41.31,NAVE_006,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-06-01,PROV_012,ITEM_3680,305369,6.0,,41.29,NAVE_001,BUQUE,REPUESTOS MECANICOS,,No evaluable,True
2025-06-01,PROV_012,ITEM_3681,306021,6.0,,41.29,NAVE_001,BUQUE,REPUESTOS MECANICOS,,No evaluable,True
2025-08-01,PROV_182,ITEM_3682,304704,24.0,,41.28,NAVE_012,BUQUE,FERRETERIA,,No evaluable,True
2024-08-08,PROV_435,ITEM_2758,301541,320.0,,41.28,NAVE_006,REMOLCADORES,FERRETERIA,,No evaluable,True
2024-04-18,PROV_416,ITEM_3683,900179,50.0,,41.25,NAVE_005,REMOLCADORES,QUIMICOS,,No evaluable,True
2022-09-21,PROV_251,ITEM_2314,P000253,10.0,4.12,41.2,NAVE_002,BUQUE,FERRETERIA,41.2,Coincidencia exacta,True
2025-06-01,PROV_347,ITEM_1585,301118,2.0,,41.2,NAVE_009,REMOLCADOR,FERRETERIA,,No evaluable,True
2025-06-01,PROV_012,ITEM_3684,306028,1.0,,41.18,NAVE_001,BUQUE,REPUESTOS MECANICOS,,No evaluable,True
2021-04-07,PROV_120,ITEM_3685,P005128,1.0,41.12,41.12,NAVE_008,BUQUE,REPUESTOS MECANICOS,41.12,Coincidencia exacta,True
2025-07-01,PROV_012,ITEM_3686,302437,3.0,,41.11,NAVE_009,REMOLCADOR,FERRETERIA,,No evaluable,True
2023-03-15,PROV_034,ITEM_3687,P007315,2.0,20.55,41.1,NAVE_010,REMOLCADOR,FERRETERIA,41.1,Coincidencia exacta,True
2023-05-09,PROV_034,ITEM_3687,P007315,2.0,20.55,41.1,NAVE_010,REMOLCADOR,FERRETERIA,41.1,Coincidencia exacta,True
2021-02-11,PROV_085,ITEM_2647,P002581,18.0,2.28222,41.08,NAVE_009,REMOLCADOR,FERRETERIA,41.07996,Coincidencia exacta,True
2025-06-01,PROV_207,ITEM_2957,304271,2.0,,41.07,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-06-01,PROV_347,ITEM_3688,304602,2.0,,41.0,NAVE_009,REMOLCADOR,FERRETERIA,,No evaluable,True
2023-05-30,PROV_022,ITEM_1057,P006177,13.0,3.151462,40.969006,NAVE_007,BUQUE,FERRETERIA,40.969006,Coincidencia exacta,False
2023-11-23,PROV_029,ITEM_0002,PS00009,1.0,40.96,40.96,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,40.96,Coincidencia exacta,True
2025-07-01,PROV_251,ITEM_2653,301467,6.0,,40.95,NAVE_008,BUQUE,FERRETERIA,,No evaluable,True
2022-08-08,PROV_029,ITEM_0002,PS00009,1.0,40.92,40.92,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,40.92,Coincidencia exacta,True
2023-06-07,PROV_085,ITEM_0427,P005246,6.0,6.811667,40.870002,NAVE_002,BUQUE,FERRETERIA,40.870002,Coincidencia exacta,False
2021-02-11,PROV_198,ITEM_2899,P000296,6.0,6.811,40.87,NAVE_004,REMOLCADOR,FERRETERIA,40.866,Coincidencia exacta,True
2023-03-01,PROV_024,ITEM_2098,P006413,1.0,40.87,40.87,NAVE_009,REMOLCADOR,REPUESTOS MECANICOS,40.87,Coincidencia exacta,False
2021-01-26,PROV_055,ITEM_3689,P003815,24.0,1.7,40.8,NAVE_011,BUQUE,REPUESTOS MECANICOS,40.8,Coincidencia exacta,True
2022-02-03,PROV_024,ITEM_0245,P005538,8.0,5.1,40.8,NAVE_013,REMOLCADOR,REPUESTOS MECANICOS,40.8,Coincidencia exacta,False
